,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,Y
0,0.37259048813681933,-0.060326692869816845,-0.9815822950888773,-0.38354069196776314,-0.39871184935452303,-0.19687176464587522,-0.9434149860409652,1.8348395012909613,2.65345616911252,0.5376554146299293,-0.871218432023703,1.8980312939101347,0.3563035680769874,1.4770304109357555,1.7480870038493723,1
1,-1.3245307429416588,-2.7519611452180657,-0.49097246368273934,-2.1828439591639195,-2.243991792932987,-0.7048964665326988,1.161412902254341,-1.3333784269620266,3.7047920587124907,-1.9743675305888178,0.32224146009770577,0.14870423029614266,-2.3434592708020436,0.4450642448560776,0.4406235299381077,1
2,0.22876694611750442,-0.9615807091465599,-0.9043308301224845,0.6935665988865449,-0.8447591945421342,1.1237005224579941,-0.7342993658066568,0.3772190340279989,-0.21827085141933844,-0.45058962510260425,-0.867400132028277,-0.11997839723253367,-0.019521038125501877,-0.7299312164971301,-1.2019764784669795,1
3,0.08993450498510916,-0.5450329399915006,0.10334321817574584,-0.3294340152027347,0.982067136300618,2.0785895271350427,-0.09884484732419185,-0.5825941855469864,1.4735105200832073,0.927005189671071,-0.18074649116898273,1.1070764106352307,-0.15418070862562783,0.7317775412811853,0.4659661334558386,1
4,-2.9346711183074303,-3.7680519789496176,-1.0928048276902758,-2.754602256498876,0.17215664796664987,0.3430127055632227,1.0638346993206653,0.05882080207727973,4.7793092798836,-0.7114166786080625,-0.16709659440588356,0.8447018500530422,-1.1226658126321343,-0.0979542982147737,1.2297043703672872,1
5,2.1747730141356105,0.29080718781196513,0.7442673543776196,-0.20046427465819242,0.8905639336417942,-1.3418544258096394,-0.4230965923795693,1.4583835705146377,1.895419749075771,-0.0602787836219125,-0.13756157077277825,0.1770246105485468,-2.5107908374064603,-0.05336127000718138,0.26132997813376824,1
6,0.556376247774719,0.2106505183368268,-0.8583067914773864,-2.7571294018129318,0.4802718471079287,-0.18439744692592022,2.493476006827766,-0.5362723381434591,3.565569245801253,-1.3012770949973842,2.444670350824868,0.60656620195299,-3.6391669727704627,0.0072449548913482344,2.026538813979259,1
7,-1.318680292142387,-2.6137559699348873,-0.1204277711222716,-0.023596508873182178,1.1135136813131836,-0.789807095854429,-1.361238176697615,-0.18278385722857454,2.3469666873591035,-1.421470578750302,-1.9825576158990936,1.572749408948322,1.267591001185223,-1.7142703819200762,0.039619435373703826,0
8,-2.5716120163306972,-2.6189141629382533,0.7985532175753215,-0.8874515999818581,2.163891920321841,-0.5971368925333405,-0.25830816813447477,0.05408540710485249,1.987889528629109,1.160435965547113,-1.1025419052593766,0.6808071808838537,1.204690087262441,-0.5695690614337817,0.4126714395486306,0
9,-1.109578859677715,-1.698541314894992,-1.5605736974397388,-0.0401875228624764,-1.285593323367122,-0.5556802220809561,-0.31091255573971766,0.6387050183366689,0.8949379573698378,0.6598754477147971,-0.7430130178331029,1.0030303373936464,0.9485061798757931,0.004537772004559312,-0.3220102287390999,0
10,-3.2103147903746994,-2.8379156408550887,-0.16049021064264998,-2.6611329858446693,0.024599671087711383,-0.23650008116981697,1.659935277096242,-1.126661404064296,4.102858247618102,-3.142631758722974,0.6503473669276475,2.2657799618080032,0.4214570633539316,-0.19002203921563057,1.8925114348131526,1
11,-1.2711354457513766,2.110981011031143,-2.0169470141325228,-0.6025188866729482,-0.6995552111168827,-0.18483148124050763,2.080509757239912,-0.7864657616900631,-1.4089102350987934,-1.1832516155600992,2.4206905962269842,2.1222450984482553,2.7344299736329223,0.9758025411013144,1.862237444976333,0
12,-0.11911871595530532,-0.14551703126616478,-1.3678710075826777,1.3796892261628018,0.03890987645712489,0.10440609546863958,-0.9215431145582946,0.21402973948567608,-1.3762020381708007,0.1438747048343591,-0.8322820328408868,1.170541626049613,2.2744220551458105,-2.2179207178621123,-0.8470471683558588,0
13,0.8728637550710359,2.6524248072264034,-0.531017213597194,0.032595017329403175,-1.2000680345706156,-0.03961628526161213,0.7000887029581153,1.156020351725378,-2.302436926321522,-1.3014094528432631,1.253181351987496,-2.309853046251079,-0.8899767361344249,-0.5385597811455308,0.37132258957595377,0
14,-1.0683498201358128,0.125277635210313,0.9261119098648518,-0.26978817566857105,-1.0701328932583871,0.7883460841587249,1.1122360786201988,0.582915697381614,-0.5927774902728754,1.6551752895535252,1.0559260623791653,1.2791688038882083,1.4882594559541573,-0.08518394657254588,0.3312236332155606,0
15,-2.01143336629611,-2.2533177258657204,-2.0208713597324923,-1.8055609134041775,0.17601537184284496,-0.7618045140075055,1.1921577995176191,-0.9515590486870641,2.7797130988575267,0.11421563542832106,0.44330616391548205,1.1439361450260772,-0.32972650461855113,0.4164312502452983,0.8066076356043433,1
16,0.4056260794608757,-0.6909803522404578,0.36205344572186704,2.373677951394214,-0.5090095790439758,1.711089270075145,-2.016884039504657,0.4136620712508656,-1.9419112055278385,2.1805297272805504,-1.9321782642427119,0.8594674322099952,2.424276907321509,-0.3970468520100906,-2.0146918068180666,0
17,-0.7421463052299622,-1.046702964181168,0.6584861637114858,-1.4864840432058755,-0.6634031669439023,-1.42855937279997,0.4549055118212364,-1.3850781470564297,3.221221936009007,0.4534516624237692,0.12661632446766613,1.6287420059321,-0.43798075967573524,-0.6306640522975342,1.651991288728012,1
18,-0.7427722058288708,-1.5855908318466871,2.5708359633761453,-1.2765683957395317,-0.4314666697671949,1.375028304814803,1.342165877992731,-1.3692422884249587,1.8946203754009643,1.1852081307313964,0.8918488294659003,0.9102168353102676,-1.1481094504977776,0.0014902379310130815,0.02702718318014563,0
19,0.4761943452593902,2.8555260277980894,-1.0917515257972163,-0.15472947672329307,-0.2646407647131156,2.2059111576887,1.1773397206517027,0.6498736455162782,-2.0870893197991984,0.3149192984745219,1.7709797894272121,-0.904182289067853,0.12980816279051566,-0.6922547406726236,0.994476455656873,0
20,-1.228263717984557,2.998217181187834,-0.6471459854225404,-1.0531611685147804,0.6724918511524217,-0.9630299395803699,2.4036068067579066,0.5869707712318982,-1.2249992069354154,-0.818081306136063,2.8955185229799816,1.9683700576926015,2.583836907650804,-1.3261446625710385,2.8273902441437007,0
21,-1.3811305914830958,1.634022434701642,0.03761856053414995,-1.1426339464666773,0.06753773481820387,-0.5554175540439511,1.9797049874164117,0.6346214999522614,-0.39074007638365094,1.2941184535827461,2.1500452234452267,1.4517531067209815,1.7423267287934086,1.510675972031041,2.1264132685869277,0
22,-0.42230807594214337,-0.01735125492262246,1.2084102205140252,-0.5786750800406878,0.9257441753435568,-2.420581790191981,0.42808821702453803,-0.07496301653811252,0.17025601118260913,-0.5602512300231098,0.310454205532053,-0.8529795104877955,-0.6139517644329511,0.04627099432135121,0.27671820331556285,0
23,0.07949105051146123,2.3731789310427995,-1.9896823358079672,-0.0728125320623925,-1.0456409216843747,-0.5627285578607369,1.2306508022468092,1.7796412621308075,-1.8826203229325966,-0.3645887548808946,1.7271682250692035,0.1265275598527268,0.9389534751433999,-0.8061875230251082,0.9398204758137452,0
24,0.4504826563537026,0.8599928375284858,2.3922783450456016,-2.19293130507739,-0.3052997598946471,0.11149040101964153,2.1448203750119306,0.9530665064906905,3.5096750645833614,-0.09245562846569673,2.348377053764807,3.1325638764126853,-1.180703642034074,-1.45794383739418,2.89636806816248,1
25,-1.2462959912979639,-0.9381491688188057,0.6206557234759407,0.13675055710336073,0.03298515973905336,-0.43334367256481726,-1.0315211536951587,-1.5707529380882894,0.9214792193192568,0.8810581187122022,-1.3051486347468682,1.1997967289896547,2.024820781203598,-0.3915746722015126,0.6738395135658809,1
26,-1.2719867909493645,-1.7748787889703894,-0.7360381882124103,-0.6838901142699024,-0.46042384535215425,0.9352700383466489,0.33530687033100126,0.4696422325044218,1.5561580163777047,0.38195752054760895,-0.16582034237377258,1.1253613871110746,0.3601924968928225,-0.10018559710405253,0.08388623881890589,0
27,0.21538330560089772,-0.20680009748502326,-1.1529492465736966,0.21160768835732385,-0.3482824690874336,0.732568705785355,-1.5987936606651938,0.41989918453596004,1.6666405879392439,1.145504303818672,-1.5723762516366222,0.9296783513238449,0.7286929523873021,-0.05967935047443141,1.054500085477479,1
28,-0.9309183712674628,-0.508770484456333,-2.0220749985312785,-2.8761326006601036,-0.1431480065031338,-1.3329085254596285,2.2725831281966657,-0.5724668430145623,4.104148675487584,-0.606111137540253,1.961988045037373,2.019428014603359,-1.5490012655860652,0.27503964650343665,2.722318601800997,1
29,0.3529897484364021,1.238202401926554,0.4443698087017661,0.08135186493087078,-0.35378304683879336,1.0697731209228565,0.517329128255869,1.6074171771003984,-0.8630890989937701,0.968594363527915,0.8239261565622743,0.24238718387040148,0.347340061386501,-0.06079794234322193,0.39518442557764055,0
30,3.258649317180119,1.9064865599839824,-0.5974248698499195,-0.2846078120003245,-0.5565331190663438,-0.534349281863913,-1.6623839732597299,1.6889655383680324,4.2450759219099545,-1.7649987204520212,-0.8378957477594131,2.8372331467004925,-1.2965612696026922,1.0089821923290794,3.142236704645491,1
31,-0.21377536513784784,1.781362527756071,1.0286528966519348,-0.28150580025898275,-0.42911769050499815,-0.13042054094205346,1.1831933598194107,0.29386866145722945,-1.14297326196131,0.7288078954547829,1.5312587449367834,0.59911930427849,1.0092091899249156,-0.133352093215532,1.0610490441706326,0
32,0.5777506741288302,-0.5622648252285073,-1.0939946650359402,-1.628527116646455,0.14443978735284224,1.097034294064475,0.9099401658655073,-1.2791153532677662,3.1825369795644978,0.48963208278639175,0.7786331214084891,0.6883310015560251,-2.5338278242272314,-1.7076787108227118,1.1610755778426678,0
33,-0.05862034681984585,-1.610560118505152,0.2991074027245072,-1.8171573540127557,-2.963380149241929,1.8868661586718838,0.7583260500187536,-0.12593578909310674,3.700022991811594,0.6844737395731557,0.3237471253279932,0.4759209941679641,-2.609451152924297,-1.455275868577126,0.8606583758545261,1
34,4.455264063231024,0.8571821019543622,-0.823692021599357,4.757458542423625,1.0014536367046472,1.627335446037818,-4.556089840399914,0.1190290576045602,-2.3568284185441137,0.1777279314632769,-3.533866630235476,1.8303562993982028,1.850437558635587,0.5833857259562538,-2.9582035861996565,0
35,-0.539672478668574,-1.3317816967286833,-1.5544197980768621,1.1334174462748359,0.29207341438447815,1.6563418209469232,-2.7798033718123643,-0.7439812328835557,0.605688178250269,-0.5741045077630942,-3.0437681766485785,-0.05137560910103778,1.7296787682620702,-1.7619713584383683,-0.24322229359520464,1
