,0,1,2,3,4,5,6,7,8,9,Y
0,-0.7237101481100563,0.7061308856374444,-0.6814065897229075,0.3457415280250231,-1.3947993942637171,0.9917146776691511,1.459278587926925,0.26413491442551135,1.338808514872347,-1.0635085830363467,56.02814922372784
1,0.1543221699479789,-1.1942778398962575,-0.37854973284947296,-0.9472527251931576,0.01723636557846612,-0.8481532796972862,1.1454106771890775,0.9213612073566172,-1.1349304038711356,0.034793010160131956,-171.9043309556797
2,-0.9815472099919931,-1.5055341023849922,-0.7320139546070376,1.3523968819565553,0.6105710859780095,-1.3561841620924198,1.0674966145069233,0.48997331342714456,1.3677758053323104,0.43488256062876096,28.320338266874586
3,0.148850460711881,0.01263556854603152,2.49629661892832,-0.5778693157925417,0.3014221031295346,-0.9554351733940578,0.5117441756074657,1.172608957484956,1.3606481938069146,0.7829162430060748,186.28457100614344
4,-0.31950215548743544,0.28387088576317926,-1.8999920548766656,-0.4883943143658248,-1.0599857844077176,0.00132731426553865,-0.31157599078905146,-1.7380882765065617,1.2295213701678065,0.1902249752184989,63.10073045923469
5,-0.01811441663767737,1.655217021427053,0.15786176752289288,1.185778209661747,0.6452363889757857,-0.7084654936369819,-0.5151555242768332,0.11555271357043649,0.09716183994085537,-0.0648402620445401,-121.64448414541482
6,0.4241585315447125,-0.11473669773548466,-0.6637872957600622,-1.6352198338243074,-0.8470208907716088,-1.493513244995644,0.06673542922016457,-0.1415573677948247,0.2816162736003075,0.9408313634978454,3.0490464014206573
7,-0.34109841811542624,-0.27959013691352597,0.9266899367282764,0.5874663229393882,-1.2162395157040025,0.10296466537660427,-2.3489694804755565,-0.014605522199762324,-0.2972404481434799,-1.5015872692346923,-344.6014409222337
8,0.5587166137912043,-1.2542692168392313,-0.35078048880971613,-0.24146914105977413,0.47211901395234784,0.7265396573464604,0.4423891464057495,-0.4094057146156316,-0.8468195736050798,-0.15050587206510366,24.309303056437493
9,-2.172912528967682,-0.9189258479760649,0.3182346680276647,0.7877813400653882,-0.521851725745903,1.0384610357704007,0.03897573555111714,-0.048157226823253706,0.03996378600245614,-1.0496918605412882,-161.14968068509918
10,-0.6796315587248034,1.2510436685913378,1.0487098287972354,-0.8911992154399252,1.0995983110300587,-0.18860269476050168,1.6502032784890062,0.10309098494253818,-0.7694838925478737,0.8746243266495831,196.46431046748444
11,-0.27327541722080906,-1.147564204703,-1.0653839315358054,0.8176624980993653,1.0267963548019725,0.13382660502338042,-1.0400288737124415,0.4512111909281231,0.5467716865871431,0.24827058423162388,-74.81220005801714
12,1.3801093356030183,1.29991675556674,1.5108300680622766,-0.7961673743415318,-1.1495447695229664,1.2833216460519052,0.9776705596600475,0.039160583480701026,-0.47087982447662907,1.4243665637473102,215.24000450950626
13,-0.07022142300669744,-0.6952607662679986,0.5159505215652328,-1.5647015641118454,-0.7072731787941593,1.9165552087523623,0.18547074772268038,-0.8016913550409329,0.1659676021403441,0.06260617860754185,160.524880879718
14,-0.8135668282211919,0.8010601890608813,1.1061358316517909,-0.2613737627397921,1.3799957085902637,-0.4105835813800328,-0.607938382805212,1.0443278539108547,-0.1619904899291363,-0.024636355931609615,-241.5937514468579
15,-1.4966403920292475,-0.422790972461262,0.3299660896236196,0.07260755948242,2.193755588689039,-0.7984335900102382,0.75182042587413,-0.30074010234755605,0.11088031187875123,0.7567849607783845,67.56091583453059
16,0.8888478679127413,0.93254082577754,1.036594441591122,1.056424345962483,0.5646487480281973,-0.07899888501411542,0.08343080545161141,-0.81177239188307,-0.5700229700916265,1.4307055906625987,137.17991579741874
17,-2.1936372993535493,1.794702291002672,0.7049369498352873,-0.347312289660996,0.6912097435640148,0.5171284115809417,-0.38107882317347264,-0.3333614467335852,0.1486759393860903,-1.4745407010932468,-107.29936091624737
18,0.39576901154670135,2.024713551650696,-0.3843342563302065,-0.5270775347526606,-0.2555473945031796,-2.4028292389088604,-0.3091962961950377,1.2992858609370912,-0.24508460990895942,-0.34141270266468815,-188.43749359213453
19,0.5560222219843083,0.23403669199347135,-0.6146272372626161,-0.8528639110778837,0.5408619280026515,-1.2219793822468048,1.5162515725538168,0.65994332610038,0.3805265631475868,-1.3812190893048117,-44.75787418316382
20,0.015032625408466343,2.2153046999420405,-0.22104557703083447,-1.4987898378473676,0.6585217290513863,-0.27831145263779195,0.9601403327415843,-0.5853999317542969,1.5156526712599032,0.18632914981248447,221.1734392053142
21,-0.04750802333538157,-0.46414201422790363,0.24462664470958617,0.7877917283615228,-0.1518708786829305,-2.2438587575541287,-0.17147668704988392,-0.6367487928640686,0.7787923819632269,-1.086150517851618,-157.53483535343662
22,-0.94278424506125,-1.178136683990845,-0.17501312969039817,-0.8814119669076714,-2.380628427490281,1.208283789862197,-0.4601209276373707,-0.45620759184040327,-1.059571395173805,0.7680022822531599,-39.063514547696464
23,0.7503952787047912,0.5445556396618955,-0.9494818568262275,-0.6258684460300482,0.3867818087014171,0.7633613088411528,1.6843410389899822,0.8491563819192224,-1.0080222423885277,0.3168278250354174,144.58084332262507
24,-0.10449478087019168,0.6503391887919164,-0.06086644179725642,-0.1341781923324628,-0.30624406674712706,-1.0793477974062071,0.7245405719698483,0.15458881482996392,1.5354720653835972,-1.9078866839840203,-68.50580201477034
25,1.0162109821628575,1.1195865427280471,-1.5839909043076679,0.3700202589589192,0.3073269463041144,-0.23342749333658916,-0.0303684202666298,-0.14391732169167298,0.7676150063568931,-1.3375028226317816,-181.75843872512888
26,-1.9706917810628737,-2.506683583573,0.45532863259972617,-0.6003713384133704,0.7513991066435798,0.8556330881051365,-0.5092818870887914,-1.6349531760581906,-1.089955381207282,1.7750346269109074,2.370167741044888
27,0.16567250295445127,0.9339731433242481,1.640852071452271,1.4384220564193813,-0.02486967555251317,-0.22294121866167477,-1.0040639473295918,-1.1551292136206601,-0.29123878297826683,0.3672208623427585,-17.13724006765188
